ID,CCAvg,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard,Age,Family,ZIPCode,FirstName,LastName,Education,Experience,Income
1072,0.5,137,0,0,0,1,0,39.0,3.0,94005.0,Maria,Keene,3,14,61
1073,4.5,0,0,0,0,0,0,54.0,2.0,90089.0,Susan,Ingram,3,24,75
1074,0.0,0,0,0,0,1,1,33.0,1.0,94583.0,Donald,Stevenson,1,8,122
1075,3.0,0,0,0,0,0,1,39.0,3.0,95762.0,Henry,Richardson,1,14,75
1076,0.2,0,0,0,0,0,0,41.0,4.0,90024.0,Greg,Mcwilliams,3,15,59
1077,1.0,0,0,0,0,1,0,40.0,3.0,94608.0,Sara,Hill,2,13,24
1078,3.3,329,1,0,0,1,0,29.0,3.0,90095.0,Teresa,Carter,3,3,175
1079,0.8,182,0,0,0,0,1,51.0,2.0,92709.0,Russell,Danz,1,27,39
1080,6.8,0,0,1,0,0,0,54.0,2.0,94591.0,Janice,Lowe,1,30,145
1081,0.4,142,0,0,0,1,0,47.0,4.0,90717.0,Chris,Shaefer,2,22,24
1082,0.1,0,0,0,0,0,0,53.0,3.0,94080.0,Shirley,Acklin,2,28,20
1083,2.6,0,0,0,0,1,0,30.0,1.0,94115.0,David,Hertzler,2,5,85
1084,2.6,0,0,1,0,0,0,28.0,3.0,95014.0,Joan,Pang,3,3,65
1085,5.6,0,1,0,0,0,0,60.0,4.0,93407.0,Cindy,Reyes,3,35,191
1086,0.0,0,0,1,0,0,0,51.0,2.0,92612.0,Jennifer,Heath,1,26,11
1087,1.0,167,0,0,0,0,0,63.0,2.0,94024.0,Dean,Hensley,3,37,40
1088,0.7,196,0,0,0,0,0,38.0,3.0,92028.0,Jennifer,Lampert,2,13,54
1089,3.8,0,0,0,0,1,1,59.0,1.0,95521.0,Gary,Bueche,1,35,95
1090,1.0,0,0,0,0,1,0,53.0,4.0,92103.0,Wanda,Rodriguez,2,29,94
1091,2.2,0,0,0,0,0,0,31.0,4.0,94720.0,Gabriela,Monahan,2,5,79
1092,0.3,0,0,0,0,1,1,41.0,3.0,94720.0,Irma,Gomez,3,17,48
1093,2.6,0,0,1,0,1,0,25.0,4.0,92120.0,Victor,Allen,1,1,70
1094,0.1,111,0,0,0,1,0,27.0,3.0,94550.0,Mary,Roy,2,3,40
1095,1.8,0,0,0,0,1,1,50.0,4.0,94086.0,Denise,Crutchfield,1,24,44
1096,1.4,137,0,0,0,1,0,50.0,1.0,92129.0,John,Ellis,3,25,43
1097,0.3,0,0,0,0,1,0,43.0,1.0,90245.0,Yolanda,Brown,3,18,29
1098,1.3,184,1,0,0,0,1,50.0,3.0,92007.0,Candice,Hernandez,1,24,188
1099,0.0,0,0,0,0,1,1,46.0,1.0,90720.0,Sue,Curbelo,1,20,114
1100,0.7,0,0,0,0,1,0,30.0,3.0,92717.0,Virginia,Bales,2,6,52
1101,0.2,0,0,0,0,1,0,42.0,1.0,91711.0,Michael,Garcia,1,16,13
1102,0.5,0,0,0,0,0,0,42.0,3.0,90095.0,Ed,Horne,3,17,95
1103,2.9,0,0,0,0,1,0,29.0,1.0,95023.0,Susan,Flanagan,3,3,84
1104,1.8,0,0,0,0,0,0,38.0,1.0,90037.0,Howard,Williams,1,14,49
1105,1.7,0,0,0,0,1,1,51.0,1.0,93106.0,Donna,Kelley,1,25,181
1106,0.3,229,1,0,1,1,1,35.0,1.0,95051.0,Victor,Salcido,2,10,182
1107,2.7,0,0,0,0,0,0,37.0,2.0,92101.0,Christopher,Castelluccio,1,13,70
1108,1.1,185,0,0,0,1,1,47.0,3.0,94110.0,Cruz,Murphy,1,21,79
1109,2.8,0,0,0,0,1,1,55.0,4.0,95051.0,Svetlana,Koch,2,29,61
1110,2.1,0,0,0,0,1,0,65.0,2.0,92126.0,Iris,Benesh,1,41,121
1111,0.2,83,0,0,0,1,0,58.0,3.0,92028.0,James,Maclennan,1,33,34
1112,1.0,442,0,0,0,0,0,54.0,1.0,90071.0,Megan,Lindley,1,28,183
1113,1.6,0,0,1,0,0,1,52.0,1.0,94949.0,Darby,Frazier,3,28,51
1114,0.3,0,0,0,0,0,1,28.0,3.0,90630.0,Beth,Batson,3,2,70
1115,1.7,0,0,0,0,1,1,32.0,1.0,95827.0,William,Nielson,1,8,39
1116,2.0,0,0,0,0,0,0,51.0,3.0,94117.0,Chasity,Meachen,2,24,84
1117,7.0,0,0,0,0,1,1,43.0,1.0,92056.0,Christine,Johnson,1,18,122
1118,1.7,132,0,0,0,1,1,42.0,1.0,94709.0,Troy,Hitchcock,1,18,145
1119,0.4,0,0,0,0,1,1,42.0,2.0,95670.0,Eric,Thedford,1,17,98
1120,1.0,233,0,0,0,1,0,41.0,1.0,96064.0,Douglas,Hart,3,16,79
1121,2.0,0,0,0,0,1,1,34.0,2.0,94304.0,Ann,Wile,3,8,38
1122,0.7,196,0,0,0,0,1,30.0,3.0,91330.0,James,Adank,2,6,49
1123,1.0,0,0,0,0,1,0,32.0,1.0,90041.0,Judy,Worek,1,7,38
1124,2.6,0,0,0,0,0,0,46.0,4.0,92521.0,Jonathan,Becwar,3,20,91
1125,0.2,0,0,0,0,0,1,38.0,4.0,94022.0,Jessica,Harper,1,12,29
1126,6.5,0,0,0,0,0,0,37.0,2.0,95003.0,Howard,Boyd,1,13,172
1127,3.7,0,1,0,0,0,1,32.0,2.0,95192.0,Richard,Bond,1,8,104
1128,2.5,0,0,0,0,1,1,35.0,1.0,91101.0,Luella,Gray,1,9,58
1129,1.9,0,1,0,0,0,0,30.0,2.0,94025.0,Leonardo,Hutchinson,2,5,171
1130,3.3,0,1,0,1,1,1,30.0,3.0,94305.0,Max,Barnhart,1,4,73
1131,2.9,0,0,0,0,0,0,58.0,1.0,94402.0,Jennifer,Tourville,1,32,191
1132,4.5,0,0,0,0,1,0,57.0,2.0,91709.0,Jerry,Shallenberger,3,27,90
1133,2.3,0,0,1,1,1,1,34.0,3.0,94920.0,Briana,Hernandez,1,9,55
1134,2.0,0,0,0,0,0,0,31.0,1.0,94126.0,Andrew,Caya,2,4,28
1135,2.5,0,0,0,0,1,0,39.0,1.0,95616.0,Carly,Stiegman,3,14,42
1136,0.1,91,0,1,0,1,0,57.0,1.0,93106.0,Dustin,Waller,2,33,9
1137,1.5,0,0,1,0,1,0,47.0,1.0,94086.0,Hector,Savage,2,21,65
1138,4.5,0,1,1,1,1,0,51.0,4.0,90230.0,Marcus,Hampton,3,26,134
1139,3.4,0,0,1,0,1,0,30.0,4.0,93101.0,Tiara,Harbaugh,1,6,83
1140,1.0,0,0,0,0,1,0,55.0,3.0,95616.0,Ricky,Lopez,2,28,38
1141,0.3,0,0,0,0,1,1,32.0,4.0,94611.0,Mary,Wells,1,6,13
1142,2.9,0,1,0,0,1,0,32.0,3.0,91365.0,Katie,Gordo,3,7,143
1143,1.9,0,0,0,0,0,0,44.0,4.0,91335.0,Kurt,Stocks,1,20,75
1144,3.2,0,1,0,0,1,0,33.0,1.0,94022.0,Maria,Wordsworth,3,7,120
1145,2.8,0,0,0,0,0,0,49.0,1.0,95822.0,Jerry,Colony,2,24,91
1146,1.5,0,0,0,0,0,1,32.0,2.0,92101.0,Marion,Williams,3,6,99
1147,0.1,78,0,1,0,0,0,31.0,1.0,90034.0,Nancy,Puga,1,7,71
1148,0.8,0,0,0,0,0,0,37.0,1.0,91367.0,Jane,Boddie,2,13,111
1149,5.2,0,0,0,0,0,0,41.0,1.0,90034.0,Leslie,Hook,1,15,108
1150,7.4,0,0,0,0,0,0,56.0,1.0,91763.0,Evelyn,Graham,1,32,158
1151,2.67,0,0,0,0,1,0,55.0,3.0,95521.0,Karen,Hennings,1,31,81
1152,0.1,0,0,1,1,1,0,49.0,2.0,94720.0,Gail,Foley,3,23,12
1153,0.4,0,0,0,0,1,0,63.0,2.0,95831.0,John,Wider,1,37,21
1154,0.9,215,0,0,0,1,1,55.0,4.0,92821.0,Jack,Attaway,1,30,55
1155,1.8,0,0,0,0,1,0,59.0,1.0,93555.0,Tina,Becker,3,35,42
1156,0.4,0,0,0,0,0,1,41.0,2.0,92653.0,Catherine,Parenti,1,16,81
1157,0.2,87,0,0,0,0,0,49.0,4.0,94305.0,Retha,Hayne,1,25,13
1158,0.6,157,0,0,0,0,0,48.0,1.0,94998.0,Franklin,Jesus,1,23,132
1159,1.0,0,0,0,0,1,0,41.0,1.0,92660.0,Robert,Kimberlin,3,16,99
1160,0.2,0,0,0,0,0,1,50.0,4.0,92028.0,Catherine,Mcsween,1,26,23
1161,2.0,0,0,1,0,1,0,28.0,1.0,95134.0,Oscar,Jones,2,1,40
1162,1.4,0,1,0,0,0,0,36.0,3.0,94309.0,Glenda,Faw,1,11,181
1163,2.2,394,0,0,0,0,0,38.0,2.0,94501.0,Stacey,Bulmer,1,14,112
1164,7.8,227,0,0,0,1,0,34.0,2.0,94720.0,Gwen,Armentrout,1,9,138
1165,3.8,327,1,1,1,1,0,41.0,3.0,90071.0,Emmie,Rollins,2,17,94
1166,1.7,0,0,0,0,0,0,43.0,1.0,91203.0,Michael,Mcmullen,1,19,113
1167,5.0,0,1,0,0,0,1,30.0,4.0,91711.0,Franklin,Heinz,2,5,112
1168,3.0,475,0,0,0,1,0,37.0,2.0,92354.0,Michelle,Carroll,1,12,190
1169,1.1,0,0,0,0,1,0,62.0,1.0,91706.0,Verna,Dye,3,37,38
1170,1.4,158,0,0,0,1,0,40.0,1.0,92110.0,Luther,Barrera,3,16,32
1171,0.6,0,0,0,0,0,1,35.0,3.0,91320.0,Sylvia,King,2,10,104
1172,1.9,0,0,0,0,1,0,64.0,1.0,95014.0,Robert,Jewett,2,40,43
1173,1.7,0,0,1,0,1,0,49.0,3.0,92104.0,Theresa,Brown,2,24,45
1174,1.7,0,0,0,0,0,0,24.0,2.0,94305.0,Irene,Jackson,2,-1,35
1175,1.2,0,0,0,0,1,1,36.0,4.0,93106.0,Monserrate,Priestley,2,10,42
1176,0.8,0,0,0,0,1,1,29.0,1.0,91006.0,Edward,Johnson,2,4,58
1177,3.4,0,1,0,0,1,0,29.0,4.0,90049.0,Patrick,Devane,1,3,103
1178,3.3,149,1,1,1,1,0,28.0,1.0,90405.0,Sierra,Whitley,2,3,71
1179,0.4,98,0,0,0,1,0,33.0,1.0,94025.0,John,Stevens,2,7,14
1180,1.2,0,0,1,0,0,1,36.0,3.0,90291.0,Jason,Jennings,3,11,98
1181,0.1,0,0,0,0,0,1,42.0,1.0,90504.0,Lewis,Gulick,2,17,90
1182,0.2,0,0,1,0,0,0,25.0,4.0,90095.0,Jose,Sharp,1,0,65
1183,0.4,0,0,0,0,1,1,28.0,4.0,94720.0,John,Jackson,1,2,19
1184,1.7,0,0,0,0,1,1,50.0,3.0,94105.0,Constance,Green,2,25,35
1185,1.3,0,0,0,0,1,0,34.0,4.0,90041.0,Louise,Jones,1,9,71
1186,0.5,0,0,0,0,0,0,43.0,3.0,94025.0,Maggie,Wright,1,19,31
1187,1.2,0,0,0,0,1,0,62.0,4.0,94928.0,Ivan,Santiago,2,38,43
1188,1.5,87,0,1,0,0,0,61.0,1.0,94309.0,Lester,Eury,2,36,24
1189,0.4,0,0,1,0,0,1,45.0,2.0,94305.0,Eric,Avent,3,19,58
1190,0.4,0,0,0,0,1,0,42.0,2.0,92717.0,Jason,Kingsley,1,17,115
1191,8.0,152,0,1,0,0,0,39.0,2.0,93117.0,Renee,Faircloth,1,15,168
1192,1.5,0,0,0,0,1,1,29.0,1.0,94111.0,Curt,Bell,1,5,128
1193,7.0,0,0,0,0,0,1,45.0,1.0,92870.0,Matthew,Freeman,1,20,138
1194,1.7,0,0,0,0,1,1,58.0,3.0,92121.0,Jacquie,Houck,2,32,81
1195,1.3,0,0,0,0,1,0,29.0,4.0,94305.0,Ryan,Ginther,3,3,41
1196,2.9,0,1,0,0,1,0,32.0,2.0,92407.0,Erica,Wise,2,7,123
1197,2.7,94,0,0,0,1,0,37.0,2.0,94609.0,Amy,Emmert,1,13,71
1198,0.4,0,0,0,0,0,1,48.0,1.0,92866.0,Loretta,Gouveia,3,23,8
1199,0.7,101,0,0,0,1,0,40.0,2.0,94801.0,Corey,Lerner,1,14,42
1200,2.5,184,0,0,0,1,0,29.0,2.0,92064.0,Stephanie,Taus,1,4,62
1201,1.0,91,0,1,0,1,0,36.0,4.0,92507.0,Edwin,Hartshorn,1,12,22
1202,1.0,0,0,0,0,1,0,35.0,4.0,95060.0,Philip,Whitacre,2,8,38
1203,0.4,0,0,0,0,0,0,35.0,4.0,95521.0,Calvin,Waterson,2,11,24
1204,2.4,0,0,0,0,1,0,62.0,3.0,91311.0,Lillian,Sorensen,1,37,50
1205,1.3,197,1,0,0,1,0,26.0,4.0,91604.0,Cecil,Overby,2,1,190
1206,3.1,0,0,0,0,1,0,32.0,2.0,91361.0,Sylvia,Young,1,7,94
1207,5.1,0,1,0,0,0,0,63.0,4.0,95035.0,Barbara,Talbert,3,37,165
1208,1.2,0,0,0,0,0,1,38.0,4.0,94301.0,Adele,Cochran,2,12,43
1209,1.6,0,0,0,0,0,1,50.0,1.0,91711.0,Ralph,Hordge,2,26,48
1210,2.7,228,0,0,0,0,1,46.0,3.0,91304.0,Donald,Wetherbee,2,21,52
1211,4.9,0,0,0,0,1,0,50.0,4.0,93943.0,Christine,Fischer,1,24,84
1212,0.9,0,0,0,0,1,0,61.0,1.0,92407.0,Thomas,Ogle,1,36,131
1213,0.2,0,0,0,0,0,0,34.0,4.0,91101.0,Christopher,Campos,1,8,44
1214,0.2,87,0,0,0,0,0,27.0,4.0,93943.0,John,Serrano,1,2,78
1215,0.4,0,0,0,0,0,0,61.0,4.0,92521.0,Ethel,Coleman,2,36,15
1216,1.9,144,0,0,0,1,1,45.0,4.0,94550.0,Ivan,Sullivan,3,20,38
1217,1.3,0,0,1,0,1,0,50.0,1.0,91107.0,Louis,Clark,3,25,84
1218,0.3,0,0,0,0,1,0,44.0,1.0,94305.0,Adelaide,Pritchett,1,20,122
1219,2.8,0,0,0,0,0,0,62.0,2.0,92122.0,Stephanie,Alfieri,1,36,98
1220,2.67,0,0,0,0,0,0,45.0,3.0,92407.0,Robert,Waters,2,18,80
1221,8.0,0,0,0,0,1,0,41.0,2.0,94143.0,John,Mcmahon,1,17,165
1222,3.3,0,0,0,0,0,1,30.0,2.0,94132.0,Sharon,Asencio,1,5,121
1223,0.4,94,0,0,0,0,0,61.0,3.0,90011.0,Julia,Bailey,2,37,20
1224,0.2,91,0,0,0,0,0,45.0,1.0,96150.0,Michael,Upshaw,1,19,11
1225,1.8,0,0,0,0,1,0,59.0,1.0,94920.0,Dean,Cullen,3,35,45
1226,2.8,0,1,0,0,0,0,30.0,2.0,94534.0,Judie,Turner,2,6,118
1227,0.3,109,0,0,0,1,1,60.0,2.0,90089.0,Daria,Moody,1,36,14
1228,0.2,0,0,0,0,0,0,39.0,3.0,92122.0,Linda,Carlson,2,13,30
1229,0.2,98,0,0,0,0,0,56.0,1.0,92870.0,Rashad,Rusnak,1,30,45
1230,2.67,0,0,0,0,1,0,56.0,3.0,94596.0,Cristal,Martinez,1,32,80
1231,0.3,0,0,0,0,1,1,27.0,4.0,94920.0,Lester,Harvey,2,1,25
1232,2.5,0,0,1,1,1,1,66.0,1.0,94306.0,Polly,Wall,1,41,144
1233,0.2,297,0,0,0,1,0,43.0,4.0,92646.0,Vincent,Cordoba,3,19,84
1234,0.4,0,0,0,0,1,0,53.0,2.0,93943.0,Carol,Smith,1,29,22
1235,1.5,0,0,0,0,1,1,44.0,3.0,90405.0,Theresa,Coleman,1,18,33
1236,2.6,0,0,0,0,0,0,54.0,4.0,94110.0,Eunice,Kenison,3,28,60
1237,2.2,116,0,0,0,1,0,31.0,4.0,95762.0,Tamara,Dickenson,2,6,81
1238,6.8,0,1,0,1,1,1,38.0,1.0,92093.0,Joan,Russell,3,13,169
1239,1.6,0,0,0,0,1,0,28.0,2.0,91116.0,Steven,Gordo,3,2,63
1240,0.7,109,0,0,0,1,1,51.0,2.0,90245.0,Emily,Licudine,3,26,12
1241,0.8,101,0,0,0,0,0,52.0,4.0,91320.0,Vance,Smith,1,27,15
1242,0.5,0,0,1,1,1,1,64.0,1.0,92120.0,Stacey,Nader,3,38,39
1243,2.0,0,0,0,0,1,0,29.0,4.0,91380.0,Kathleen,Dodge,2,4,44
1244,4.0,0,0,0,0,1,0,34.0,1.0,92697.0,Morgan,Ruiz,1,10,110
1245,6.3,99,1,0,0,0,1,33.0,3.0,94720.0,Earnest,Keomuangtai,2,8,130
1246,1.4,128,0,0,0,1,0,46.0,1.0,94025.0,Clinton,Magelssen,3,21,41
1247,1.4,241,0,0,0,1,0,48.0,1.0,91775.0,William,Bendel,3,22,59
1248,0.8,0,0,0,0,1,0,52.0,2.0,94606.0,Ophelia,Wilson,1,28,39
1249,0.0,0,0,0,0,1,0,44.0,4.0,94305.0,Glenn,Boisvert,2,19,35
1250,2.6,0,0,0,0,1,1,51.0,1.0,90032.0,Tracy,Thai,2,27,80
1251,2.67,0,0,0,0,1,0,47.0,1.0,94301.0,Lanny,Reynolds,2,20,81
1252,0.8,0,0,0,0,0,0,39.0,2.0,95120.0,Nancy,Jordan,3,13,31
1253,1.9,0,0,0,0,0,0,42.0,4.0,92182.0,Anna,Sharick,3,17,93
1254,1.5,204,0,0,0,1,0,57.0,4.0,92346.0,Shelia,Clement,1,33,45
1255,0.6,0,0,0,0,1,1,36.0,2.0,91101.0,John,Armstrong,3,12,40
1256,1.6,185,0,0,0,1,1,27.0,2.0,95354.0,Vera,Trinidad,3,1,80
1257,0.4,0,0,0,0,1,0,31.0,1.0,92115.0,Joanne,Brooks,3,7,20
1258,0.5,0,0,0,0,0,1,63.0,1.0,93014.0,Diane,Jones,3,37,41
1259,0.3,104,0,0,0,1,1,34.0,1.0,91203.0,Catherine,Mcneal,1,8,31
1260,0.2,0,0,0,0,1,0,52.0,4.0,95616.0,Jackson,Lazor,2,27,35
1261,1.4,137,0,0,0,1,1,57.0,3.0,91107.0,Harold,Ingles,3,31,40
1262,1.8,0,0,0,0,0,0,63.0,1.0,94901.0,Judson,Dean,3,39,84
1263,1.6,0,0,0,0,1,0,26.0,2.0,94720.0,Randall,Johnson,3,1,53
1264,4.0,0,0,0,0,1,0,35.0,4.0,92870.0,Barry,Wood,3,5,85
1265,3.9,0,0,0,0,1,0,58.0,2.0,94546.0,Frank,Stadler,1,33,138
1266,1.75,108,0,0,0,0,0,32.0,2.0,95014.0,Earleen,Campbell,3,2,71
1267,0.8,0,0,0,0,0,1,64.0,1.0,92121.0,Elizabeth,Beer,3,39,113
1268,1.0,0,0,1,0,0,0,50.0,2.0,94720.0,Ola,Gibson,2,23,23
1269,2.3,0,0,0,0,0,0,34.0,3.0,92677.0,Dawn,Platner,1,9,62
1270,0.2,100,0,0,0,1,1,36.0,4.0,92673.0,Geneva,Webb,3,11,14
1271,2.2,0,0,0,0,0,1,43.0,2.0,91311.0,Scott,Pedrick,3,18,60
1272,0.8,236,0,0,0,1,0,28.0,3.0,92115.0,Karen,Schroeder,1,4,94
1273,1.8,0,0,0,0,1,0,64.0,3.0,95616.0,John,Northey,2,39,83
1274,6.3,437,1,0,1,1,1,60.0,3.0,95741.0,Sheryl,Brackett,3,35,130
1275,1.7,0,0,0,0,0,0,62.0,4.0,93117.0,Peter,Mcgee,1,37,61
1276,3.1,178,0,0,0,1,0,27.0,2.0,95616.0,Jesus,Ayala,1,2,92
1277,0.8,117,0,0,0,1,1,42.0,2.0,95351.0,Willie,Pennington,3,16,20
1278,8.8,428,0,0,0,0,0,45.0,2.0,92110.0,Lisa,Hutto,1,20,194
1279,2.5,0,0,0,0,0,1,36.0,1.0,94305.0,Frances,Aponte,1,10,74
1280,0.4,145,0,0,0,0,0,48.0,2.0,90024.0,Harold,Mileski,3,22,84
1281,1.8,333,0,0,0,0,0,65.0,3.0,95064.0,Denise,Thomas,2,40,98
1282,2.33,0,0,0,0,1,0,39.0,3.0,92093.0,Kirk,Ginn,1,15,52
1283,1.3,236,0,0,0,0,1,51.0,1.0,93955.0,David,Linton,2,26,55
1284,3.4,117,0,0,0,0,0,30.0,4.0,94305.0,James,Abrams,1,6,64
1285,2.5,162,0,0,0,1,0,65.0,1.0,90740.0,Javier,Davis,1,40,128
1286,1.7,0,1,0,0,0,1,38.0,4.0,94720.0,Ryan,Felder,2,13,113
1287,1.1,0,0,0,0,0,1,29.0,3.0,94010.0,Darnell,Rehling,2,3,50
1288,2.2,0,0,0,0,0,0,42.0,4.0,94010.0,Sandy,Gardener,2,18,54
1289,0.9,366,0,0,0,1,0,63.0,1.0,91326.0,Rachel,Davis,1,38,129
1290,0.4,0,0,0,0,0,0,46.0,4.0,94523.0,David,Leger,1,21,82
1291,1.7,0,0,0,0,1,0,62.0,4.0,90277.0,Nicole,Dyckman,2,38,100
1292,2.2,0,0,1,0,0,0,58.0,4.0,94111.0,Thomas,Blanchard,1,34,44
1293,0.5,234,1,0,1,1,1,56.0,4.0,94610.0,Patrick,Moore,2,30,164
1294,3.7,121,0,0,0,1,1,56.0,2.0,92373.0,Della,Kramarczyk,1,31,81
1295,0.1,257,0,0,0,1,1,34.0,1.0,95003.0,Sharon,Muir,1,10,71
1296,0.5,90,0,0,0,0,0,42.0,1.0,92866.0,Kevin,Gillis,3,17,28
1297,1.5,219,0,0,0,1,0,30.0,3.0,92399.0,Richard,Hovey,1,6,80
1298,1.9,0,0,0,0,1,0,61.0,4.0,95814.0,Dara,Bolick,2,35,90
1299,3.6,0,0,0,0,1,1,38.0,1.0,90274.0,Diane,Winn,2,14,74
1300,0.7,0,0,1,0,1,0,50.0,2.0,95762.0,Issac,Joseph,3,25,14
1301,0.5,103,0,0,0,1,0,61.0,2.0,91754.0,Wilbert,Terry,2,36,23
1302,1.7,337,0,0,0,0,1,41.0,1.0,92121.0,Rene,Crew,1,17,153
1303,0.9,0,0,0,0,0,0,42.0,3.0,94087.0,Ashley,Rogers,3,16,38
1304,2.0,382,0,1,0,0,0,29.0,2.0,94720.0,Brian,West,2,5,112
1305,8.1,397,0,0,0,0,1,51.0,1.0,90025.0,Jason,Johnson,1,26,145
1306,0.3,88,0,0,0,1,0,32.0,2.0,94025.0,Carey,Cross,2,6,28
1307,1.1,0,0,0,0,1,1,34.0,4.0,94115.0,Rafael,Johnson,3,9,31
1308,6.33,0,0,0,0,1,1,26.0,1.0,94546.0,Joseph,Tolbert,1,2,195
1309,2.0,0,0,0,0,1,1,54.0,3.0,92037.0,Douglas,Grillo,3,24,50
1310,2.0,0,0,0,0,0,0,38.0,4.0,95136.0,Debbie,Dotson,3,14,71
1311,0.3,0,0,0,0,0,0,62.0,3.0,95616.0,David,Domke,3,36,21
1312,0.8,125,0,0,0,0,0,37.0,2.0,90044.0,Jennifer,Bonds,3,11,35
1313,2.4,0,0,0,0,1,1,46.0,1.0,92691.0,Frank,Jimenez,1,21,42
1314,3.6,141,0,0,0,1,0,52.0,4.0,92008.0,Richard,Ide,3,27,78
1315,2.2,0,0,0,0,0,0,32.0,4.0,94305.0,Anthony,Whitehorn,2,6,73
1316,1.0,181,0,0,0,0,0,49.0,2.0,95134.0,Michael,Boggio,3,25,53
1317,1.6,123,0,0,0,0,0,28.0,2.0,94086.0,Mary,Craft,3,3,51
1318,2.3,0,0,0,0,1,0,55.0,2.0,95521.0,Leo,Jordan,3,30,40
1319,1.0,0,0,0,0,0,0,52.0,1.0,94234.0,Rebecca,Diaz,1,26,178
1320,0.3,0,0,0,0,0,1,32.0,2.0,94005.0,Jennifer,Hazel,1,6,35
1321,0.0,0,1,0,0,1,0,31.0,1.0,90250.0,Diane,Brooks,2,7,192
1322,5.4,0,0,0,0,0,0,27.0,1.0,95138.0,Ashley,Pina,1,3,123
1323,1.67,0,0,1,1,1,1,32.0,2.0,94022.0,Rose,Carson,2,5,48
1324,0.6,0,0,0,0,0,0,52.0,3.0,91604.0,Elois,Ser,2,26,45
1325,0.2,0,0,0,0,1,0,52.0,1.0,95064.0,Cathy,Hayworth,1,28,15
1326,0.3,120,0,0,0,1,0,50.0,1.0,94304.0,Anthony,Caraballo,1,24,79
1327,2.0,0,0,1,0,1,0,32.0,4.0,90024.0,Christopher,Stuckett,2,5,63
1328,0.2,0,0,0,0,1,0,61.0,2.0,94720.0,Loretta,Valdez,3,35,30
1329,6.9,380,1,0,0,0,1,60.0,4.0,95616.0,Mary,Pierce,1,36,145
1330,1.0,0,0,0,0,0,0,28.0,3.0,90095.0,Delores,Han,2,4,32
1331,0.1,224,0,0,0,1,1,34.0,2.0,92346.0,Jane,Moore,1,9,64
1332,0.1,0,0,0,0,1,0,31.0,1.0,92692.0,Julianna,Lauriano,1,7,84
1333,0.4,0,0,0,0,1,0,31.0,1.0,94309.0,Evangelina,Rhodes,2,5,21
1334,1.7,0,0,0,0,1,0,62.0,4.0,95014.0,Betty,Williamson,2,38,99
1335,1.3,0,0,0,0,1,0,47.0,2.0,94304.0,Todd,Carter,1,22,35
1336,1.7,0,0,0,0,1,1,50.0,1.0,94539.0,Marion,Scott,1,24,180
1337,1.33,0,0,0,0,1,0,36.0,1.0,93555.0,Brenda,Cash,1,12,42
1338,2.1,0,1,0,0,0,0,26.0,4.0,92028.0,Roberta,Shindle,2,0,179
1339,0.1,0,0,0,0,0,0,51.0,4.0,90245.0,Kimberlee,Miyata,3,27,42
1340,9.0,297,1,0,0,1,0,52.0,2.0,94545.0,Agnes,Negron,2,25,180
1341,3.4,0,0,0,0,0,0,35.0,4.0,94131.0,Margaret,Small,1,11,82
1342,0.7,149,0,0,0,0,0,42.0,2.0,91355.0,Louise,Banks,1,16,55
1343,2.2,0,0,0,0,1,0,36.0,2.0,90041.0,Luis,Tello,1,12,79
1344,0.6,215,0,0,0,0,1,41.0,2.0,92831.0,Alisha,Johnson,3,17,48
1345,2.7,0,0,1,0,1,0,49.0,1.0,93117.0,Daniel,Deville,1,25,93
1346,0.2,0,0,0,0,0,0,57.0,2.0,92126.0,Sheila,Johnson,3,32,23
1347,2.33,200,0,0,0,0,0,44.0,3.0,95670.0,Angelina,Johnson,1,20,50
1348,2.0,0,0,0,0,1,0,60.0,2.0,91367.0,Chris,Almand,1,34,85
1349,1.5,97,0,0,0,1,0,38.0,1.0,95051.0,John,Harris,2,14,35
1350,6.0,0,1,0,0,1,0,26.0,3.0,93943.0,Veronica,Thurman,2,2,171
1351,1.5,0,0,0,0,0,1,29.0,4.0,90266.0,Glenn,Poore,2,2,29
1352,1.8,0,0,0,0,1,1,59.0,1.0,94588.0,Christopher,Moreno,3,35,84
1353,0.5,0,0,0,0,1,0,51.0,4.0,90401.0,Eloisa,Caver,2,27,20
1354,0.4,0,0,0,0,1,1,50.0,1.0,94124.0,Justin,Rutledge,3,25,14
1355,8.6,357,0,0,0,0,0,35.0,1.0,91942.0,Angelita,Araujo,1,10,179
1356,0.8,158,0,0,0,1,0,61.0,1.0,91910.0,Devon,Vanauken,1,37,48
1357,2.8,0,0,0,0,1,0,42.0,1.0,90066.0,Minnie,Johnson,1,16,74
1358,1.4,0,0,0,0,0,0,55.0,1.0,95134.0,Raymond,Unterreiner,1,29,53
1359,2.8,0,0,0,0,1,1,50.0,1.0,92007.0,Rufus,Anderson,2,25,83
1360,2.1,433,0,0,0,0,0,64.0,2.0,90034.0,Shane,Jacobsen,1,40,171
1361,4.9,0,0,0,0,1,0,54.0,4.0,92028.0,Jamie,Preston,1,28,85
1362,0.9,0,0,0,0,1,0,50.0,4.0,95039.0,William,Sauer,2,26,38
1363,1.6,157,0,0,0,1,1,31.0,3.0,92130.0,Debra,Gauze,1,5,85
1364,0.1,0,0,0,0,0,0,32.0,1.0,92115.0,Donald,Premo,1,8,79
